neuronsPerLayer,hiddenLayers,gen,score,count
4,1,99,46.0,1
4,1,99,47.0,4
4,1,99,52.0,1
4,1,99,55.0,1
4,1,100,34.0,1
4,1,100,37.0,1
4,1,100,38.0,2
4,1,100,39.0,2
4,1,100,41.0,2
4,1,100,43.0,2
4,1,100,44.0,1
4,1,100,45.0,4
4,1,100,46.0,3
4,1,100,47.0,1
4,1,100,48.0,2
4,1,100,50.0,1
4,1,100,53.0,2
4,1,100,57.0,1
4,1,101,31.0,3
4,1,101,32.0,1
4,1,101,33.0,1
4,1,101,34.0,1
4,1,101,38.0,1
4,1,101,39.0,1
4,1,101,41.0,1
4,1,101,42.0,3
4,1,101,43.0,1
4,1,101,44.0,3
4,1,101,45.0,2
4,1,101,47.0,2
4,1,101,49.0,2
4,1,101,50.0,2
4,1,101,52.0,1
4,1,102,32.0,3
4,1,102,35.0,1
4,1,102,36.0,1
4,1,102,38.0,1
4,1,102,39.0,1
4,1,102,41.0,1
4,1,102,42.0,2
4,1,102,43.0,1
4,1,102,45.0,4
4,1,102,46.0,1
4,1,102,47.0,3
4,1,102,48.0,1
4,1,102,49.0,1
4,1,102,50.0,1
4,1,102,51.0,1
4,1,102,53.0,2
4,1,103,37.0,1
4,1,103,38.0,1
4,1,103,39.0,1
4,1,103,40.0,1
4,1,103,41.0,2
4,1,103,42.0,4
4,1,103,43.0,1
4,1,103,44.0,2
4,1,103,45.0,1
4,1,103,46.0,2
4,1,103,47.0,3
4,1,103,49.0,1
4,1,103,50.0,1
4,1,103,51.0,1
4,1,103,53.0,2
4,1,103,55.0,1
4,1,104,33.0,1
4,1,104,35.0,1
4,1,104,36.0,2
4,1,104,38.0,2
4,1,104,40.0,1
4,1,104,41.0,5
4,1,104,42.0,2
4,1,104,44.0,1
4,1,104,45.0,1
4,1,104,46.0,3
4,1,104,47.0,2
4,1,104,48.0,1
4,1,104,50.0,1
4,1,104,52.0,2
4,1,105,27.0,1
4,1,105,34.0,1
4,1,105,35.0,1
4,1,105,36.0,1
4,1,105,37.0,2
4,1,105,39.0,1
4,1,105,40.0,1
4,1,105,41.0,1
4,1,105,42.0,5
4,1,105,43.0,1
4,1,105,45.0,1
4,1,105,46.0,1
4,1,105,47.0,3
4,1,105,48.0,1
4,1,105,50.0,2
4,1,105,51.0,1
4,1,105,55.0,1
4,1,106,33.0,1
4,1,106,38.0,2
4,1,106,39.0,1
4,1,106,40.0,2
4,1,106,41.0,4
4,1,106,42.0,3
4,1,106,43.0,1
4,1,106,44.0,2
4,1,106,45.0,2
4,1,106,46.0,2
4,1,106,47.0,1
4,1,106,49.0,2
4,1,106,50.0,1
4,1,106,51.0,1
4,1,107,30.0,2
4,1,107,34.0,1
4,1,107,36.0,1
4,1,107,38.0,3
4,1,107,39.0,1
4,1,107,40.0,3
4,1,107,42.0,2
4,1,107,43.0,2
4,1,107,44.0,1
4,1,107,45.0,1
4,1,107,47.0,3
4,1,107,48.0,2
4,1,107,49.0,2
4,1,107,50.0,1
4,1,108,32.0,1
4,1,108,36.0,1
4,1,108,37.0,1
4,1,108,38.0,3
4,1,108,40.0,3
4,1,108,41.0,1
4,1,108,42.0,1
4,1,108,43.0,4
4,1,108,45.0,1
4,1,108,46.0,2
4,1,108,47.0,1
4,1,108,48.0,3
4,1,108,53.0,1
4,1,108,54.0,2
4,1,109,32.0,1
4,1,109,36.0,1
4,1,109,37.0,3
4,1,109,38.0,1
4,1,109,39.0,2
4,1,109,41.0,1
4,1,109,42.0,1
4,1,109,44.0,1
4,1,109,45.0,3
4,1,109,47.0,3
4,1,109,48.0,4
4,1,109,49.0,1
4,1,109,52.0,1
4,1,109,55.0,1
4,1,109,56.0,1
4,1,110,35.0,1
4,1,110,36.0,1
4,1,110,38.0,2
4,1,110,39.0,2
4,1,110,40.0,3
4,1,110,41.0,1
4,1,110,43.0,3
4,1,110,45.0,3
4,1,110,46.0,1
4,1,110,48.0,2
4,1,110,49.0,2
4,1,110,50.0,2
4,1,110,52.0,2
4,1,111,30.0,1
4,1,111,36.0,2
4,1,111,37.0,1
4,1,111,38.0,2
4,1,111,40.0,2
4,1,111,41.0,2
4,1,111,42.0,4
4,1,111,43.0,4
4,1,111,45.0,2
4,1,111,47.0,2
4,1,111,49.0,1
4,1,111,51.0,1
4,1,111,54.0,1
4,1,112,29.0,1
4,1,112,31.0,1
4,1,112,33.0,1
4,1,112,34.0,2
4,1,112,39.0,2
4,1,112,40.0,2
4,1,112,41.0,2
4,1,112,44.0,1
4,1,112,46.0,3
4,1,112,47.0,2
4,1,112,48.0,1
4,1,112,49.0,1
4,1,112,51.0,3
4,1,112,53.0,1
4,1,112,54.0,1
4,1,112,55.0,1
4,1,113,32.0,1
4,1,113,33.0,1
4,1,113,34.0,1
4,1,113,38.0,2
4,1,113,40.0,1
4,1,113,42.0,3
4,1,113,43.0,1
4,1,113,44.0,2
4,1,113,45.0,5
4,1,113,46.0,3
4,1,113,47.0,2
4,1,113,48.0,1
4,1,113,50.0,1
4,1,113,51.0,1
4,1,114,32.0,1
4,1,114,33.0,1
4,1,114,37.0,1
4,1,114,38.0,2
4,1,114,39.0,2
4,1,114,40.0,3
4,1,114,41.0,2
4,1,114,42.0,1
4,1,114,43.0,1
4,1,114,44.0,2
4,1,114,47.0,1
4,1,114,48.0,2
4,1,114,49.0,1
4,1,114,50.0,2
4,1,114,52.0,3
4,1,115,31.0,1
4,1,115,35.0,3
4,1,115,36.0,1
4,1,115,39.0,1
4,1,115,40.0,1
4,1,115,41.0,2
4,1,115,42.0,2
4,1,115,43.0,2
4,1,115,45.0,3
4,1,115,47.0,3
4,1,115,51.0,3
4,1,115,52.0,1
4,1,115,53.0,1
4,1,115,54.0,1
4,1,116,36.0,1
4,1,116,38.0,1
4,1,116,39.0,1
4,1,116,40.0,2
4,1,116,41.0,4
4,1,116,42.0,2
4,1,116,44.0,3
4,1,116,45.0,4
4,1,116,46.0,1
4,1,116,47.0,1
4,1,116,48.0,1
4,1,116,50.0,1
4,1,116,51.0,1
4,1,116,52.0,1
4,1,116,55.0,1
4,1,117,36.0,1
4,1,117,37.0,1
4,1,117,38.0,1
4,1,117,39.0,1
4,1,117,40.0,1
4,1,117,41.0,4
4,1,117,43.0,5
4,1,117,46.0,3
4,1,117,47.0,1
4,1,117,48.0,3
4,1,117,49.0,1
4,1,117,51.0,1
4,1,117,53.0,1
4,1,117,54.0,1
4,1,118,35.0,1
4,1,118,38.0,4
4,1,118,39.0,3
4,1,118,40.0,3
4,1,118,42.0,2
4,1,118,43.0,1
4,1,118,44.0,1
4,1,118,45.0,2
4,1,118,46.0,1
4,1,118,47.0,1
4,1,118,48.0,1
4,1,118,49.0,2
4,1,118,51.0,1
4,1,118,53.0,1
4,1,118,55.0,1
4,1,119,33.0,1
4,1,119,38.0,1
4,1,119,39.0,4
4,1,119,40.0,3
4,1,119,42.0,3
4,1,119,43.0,1
4,1,119,44.0,4
4,1,119,46.0,1
4,1,119,47.0,2
4,1,119,48.0,2
4,1,119,50.0,2
4,1,119,56.0,1
4,1,120,31.0,1
4,1,120,34.0,1
4,1,120,37.0,1
4,1,120,38.0,2
4,1,120,40.0,2
4,1,120,41.0,2
4,1,120,42.0,2
4,1,120,44.0,2
4,1,120,45.0,3
4,1,120,46.0,3
4,1,120,47.0,2
4,1,120,49.0,2
4,1,120,54.0,1
4,1,120,56.0,1
4,1,121,35.0,1
4,1,121,36.0,1
4,1,121,38.0,3
4,1,121,40.0,3
4,1,121,41.0,1
4,1,121,42.0,1
4,1,121,43.0,2
4,1,121,44.0,4
4,1,121,45.0,2
4,1,121,46.0,1
4,1,121,47.0,1
4,1,121,48.0,1
4,1,121,52.0,2
4,1,121,53.0,2
4,1,122,28.0,1
4,1,122,31.0,1
4,1,122,36.0,2
4,1,122,38.0,2
4,1,122,39.0,1
4,1,122,40.0,1
4,1,122,41.0,1
4,1,122,42.0,1
4,1,122,44.0,2
4,1,122,45.0,1
4,1,122,46.0,3
4,1,122,47.0,1
4,1,122,48.0,4
4,1,122,50.0,2
4,1,122,53.0,1
4,1,122,56.0,1
4,1,123,17.0,1
4,1,123,31.0,1
4,1,123,33.0,1
4,1,123,36.0,1
4,1,123,37.0,3
4,1,123,38.0,1
4,1,123,40.0,3
4,1,123,41.0,1
4,1,123,42.0,2
4,1,123,44.0,4
4,1,123,45.0,1
4,1,123,47.0,1
4,1,123,48.0,3
4,1,123,50.0,1
4,1,123,51.0,1
4,1,124,39.0,3
4,1,124,40.0,3
4,1,124,41.0,3
4,1,124,42.0,1
4,1,124,43.0,1
4,1,124,44.0,2
4,1,124,45.0,2
4,1,124,46.0,1
4,1,124,47.0,2
4,1,124,48.0,1
4,1,124,50.0,2
4,1,124,52.0,3
4,1,124,54.0,1
4,1,125,30.0,1
4,1,125,32.0,1
4,1,125,39.0,1
4,1,125,40.0,3
4,1,125,41.0,4
4,1,125,43.0,1
4,1,125,45.0,1
4,1,125,47.0,4
4,1,125,48.0,3
4,1,125,49.0,1
4,1,125,50.0,2
4,1,125,51.0,1
4,1,125,53.0,1
4,1,125,54.0,1
4,1,126,32.0,1
4,1,126,33.0,1
4,1,126,36.0,2
4,1,126,37.0,3
4,1,126,40.0,1
4,1,126,41.0,2
4,1,126,42.0,1
4,1,126,43.0,2
4,1,126,44.0,1
4,1,126,45.0,1
4,1,126,46.0,1
4,1,126,47.0,1
4,1,126,48.0,2
4,1,126,49.0,3
4,1,126,50.0,1
4,1,126,51.0,1
4,1,126,52.0,1
4,1,127,29.0,1
4,1,127,30.0,1
4,1,127,31.0,1
4,1,127,35.0,2
4,1,127,39.0,2
4,1,127,41.0,2
4,1,127,42.0,1
4,1,127,43.0,3
4,1,127,44.0,1
4,1,127,45.0,2
4,1,127,47.0,2
4,1,127,48.0,3
4,1,127,50.0,1
4,1,127,51.0,1
4,1,127,54.0,1
4,1,127,57.0,1
4,1,128,30.0,1
4,1,128,34.0,1
4,1,128,35.0,1
4,1,128,37.0,1
4,1,128,38.0,1
4,1,128,40.0,3
4,1,128,41.0,3
4,1,128,43.0,2
4,1,128,44.0,3
4,1,128,46.0,3
4,1,128,48.0,1
4,1,128,50.0,2
4,1,128,54.0,1
4,1,128,58.0,1
4,1,128,59.0,1
4,1,129,32.0,1
4,1,129,36.0,2
4,1,129,37.0,1
4,1,129,38.0,1
4,1,129,39.0,2
4,1,129,40.0,3
4,1,129,41.0,1
4,1,129,42.0,1
4,1,129,43.0,1
4,1,129,44.0,3
4,1,129,46.0,1
4,1,129,47.0,3
4,1,129,48.0,1
4,1,129,50.0,1
4,1,129,51.0,1
4,1,129,57.0,1
4,1,129,58.0,1
4,1,130,35.0,1
4,1,130,36.0,1
4,1,130,38.0,3
4,1,130,39.0,1
4,1,130,40.0,1
4,1,130,41.0,1
4,1,130,42.0,3
4,1,130,43.0,1
4,1,130,44.0,1
4,1,130,45.0,1
4,1,130,46.0,2
4,1,130,47.0,1
4,1,130,48.0,3
4,1,130,49.0,1
4,1,130,50.0,2
4,1,130,53.0,1
4,1,130,57.0,1
4,1,131,32.0,1
4,1,131,33.0,1
4,1,131,36.0,1
4,1,131,37.0,2
4,1,131,39.0,2
4,1,131,40.0,3
4,1,131,41.0,1
4,1,131,43.0,2
4,1,131,44.0,1
4,1,131,46.0,1
4,1,131,47.0,3
4,1,131,49.0,2
4,1,131,50.0,2
4,1,131,51.0,1
4,1,131,53.0,1
4,1,131,58.0,1
4,1,132,34.0,1
4,1,132,35.0,2
4,1,132,37.0,2
4,1,132,38.0,3
4,1,132,40.0,1
4,1,132,41.0,1
4,1,132,42.0,2
4,1,132,43.0,1
4,1,132,44.0,1
4,1,132,45.0,1
4,1,132,46.0,1
4,1,132,47.0,1
4,1,132,48.0,2
4,1,132,49.0,1
4,1,132,50.0,1
4,1,132,51.0,2
4,1,132,52.0,1
4,1,132,55.0,1
4,1,133,33.0,1
4,1,133,34.0,1
4,1,133,35.0,1
4,1,133,39.0,1
4,1,133,40.0,2
4,1,133,42.0,1
4,1,133,43.0,2
4,1,133,44.0,2
4,1,133,45.0,2
4,1,133,46.0,4
4,1,133,47.0,3
4,1,133,48.0,3
4,1,133,53.0,1
4,1,133,54.0,1
4,1,134,32.0,1
4,1,134,36.0,1
4,1,134,38.0,1
4,1,134,39.0,2
4,1,134,40.0,3
4,1,134,41.0,1
4,1,134,43.0,2
4,1,134,45.0,2
4,1,134,46.0,1
4,1,134,47.0,3
4,1,134,48.0,1
4,1,134,49.0,2
4,1,134,50.0,3
4,1,134,51.0,1
4,1,134,53.0,1
4,1,135,34.0,1
4,1,135,37.0,1
4,1,135,38.0,1
4,1,135,39.0,2
4,1,135,40.0,3
4,1,135,42.0,1
4,1,135,43.0,2
4,1,135,44.0,3
4,1,135,46.0,1
4,1,135,47.0,3
4,1,135,48.0,2
4,1,135,50.0,1
4,1,135,52.0,1
4,1,135,54.0,2
4,1,135,56.0,1
4,1,136,36.0,1
4,1,136,37.0,1
4,1,136,38.0,2
4,1,136,42.0,4
4,1,136,43.0,3
4,1,136,45.0,4
4,1,136,47.0,1
4,1,136,48.0,1
4,1,136,50.0,2
4,1,136,51.0,1
4,1,136,52.0,3
4,1,136,53.0,1
4,1,136,57.0,1
4,1,137,29.0,1
4,1,137,34.0,1
4,1,137,35.0,1
4,1,137,37.0,1
4,1,137,38.0,2
4,1,137,39.0,2
4,1,137,40.0,1
4,1,137,41.0,1
4,1,137,43.0,2
4,1,137,44.0,4
4,1,137,45.0,1
4,1,137,46.0,1
4,1,137,47.0,2
4,1,137,48.0,1
4,1,137,49.0,1
4,1,137,50.0,2
4,1,137,60.0,1
4,1,138,35.0,1
4,1,138,37.0,1
4,1,138,38.0,1
4,1,138,39.0,1
4,1,138,40.0,2
4,1,138,41.0,3
4,1,138,42.0,1
4,1,138,43.0,2
4,1,138,45.0,2
4,1,138,46.0,2
4,1,138,47.0,4
4,1,138,49.0,1
4,1,138,50.0,1
4,1,138,51.0,1
4,1,138,52.0,2
4,1,139,26.0,1
4,1,139,37.0,3
4,1,139,38.0,1
4,1,139,42.0,2
4,1,139,44.0,2
4,1,139,45.0,1
4,1,139,46.0,3
4,1,139,47.0,3
4,1,139,48.0,2
4,1,139,49.0,3
4,1,139,51.0,1
4,1,139,52.0,1
4,1,139,55.0,1
4,1,139,58.0,1
4,1,140,32.0,2
4,1,140,36.0,3
4,1,140,40.0,2
4,1,140,41.0,2
4,1,140,42.0,1
4,1,140,44.0,2
4,1,140,45.0,2
4,1,140,46.0,3
4,1,140,47.0,1
4,1,140,48.0,2
4,1,140,51.0,2
4,1,140,52.0,1
4,1,140,55.0,1
4,1,140,58.0,1
4,1,141,33.0,2
4,1,141,34.0,1
4,1,141,38.0,1
4,1,141,39.0,2
4,1,141,41.0,1
4,1,141,42.0,1
4,1,141,43.0,3
4,1,141,44.0,4
4,1,141,47.0,2
4,1,141,49.0,2
4,1,141,50.0,3
4,1,141,53.0,1
4,1,141,55.0,1
4,1,141,58.0,1
4,1,142,32.0,1
4,1,142,36.0,1
4,1,142,38.0,2
4,1,142,40.0,1
4,1,142,41.0,3
4,1,142,42.0,1
4,1,142,43.0,1
4,1,142,44.0,2
4,1,142,45.0,1
4,1,142,46.0,3
4,1,142,47.0,2
4,1,142,48.0,1
4,1,142,49.0,1
4,1,142,50.0,2
4,1,142,52.0,1
4,1,142,56.0,1
4,1,142,58.0,1
4,1,143,35.0,2
4,1,143,36.0,1
4,1,143,38.0,1
4,1,143,40.0,2
4,1,143,41.0,3
4,1,143,42.0,2
4,1,143,43.0,2
4,1,143,44.0,2
4,1,143,45.0,1
4,1,143,46.0,1
4,1,143,47.0,1
4,1,143,48.0,2
4,1,143,49.0,1
4,1,143,51.0,1
4,1,143,52.0,2
4,1,143,53.0,1
4,1,144,35.0,1
4,1,144,37.0,1
4,1,144,39.0,1
4,1,144,40.0,4
4,1,144,41.0,3
4,1,144,43.0,2
4,1,144,46.0,2
4,1,144,47.0,1
4,1,144,48.0,5
4,1,144,49.0,1
4,1,144,50.0,2
4,1,144,51.0,1
4,1,144,52.0,1
4,1,145,34.0,1
4,1,145,35.0,2
4,1,145,36.0,1
4,1,145,39.0,2
4,1,145,40.0,1
4,1,145,41.0,1
4,1,145,42.0,2
4,1,145,43.0,2
4,1,145,44.0,2
4,1,145,45.0,2
4,1,145,46.0,3
4,1,145,47.0,2
4,1,145,48.0,1
4,1,145,49.0,1
4,1,145,50.0,1
4,1,145,56.0,1
4,1,146,33.0,1
4,1,146,35.0,1
4,1,146,36.0,2
4,1,146,37.0,1
4,1,146,38.0,2
4,1,146,39.0,2
4,1,146,40.0,1
4,1,146,43.0,3
4,1,146,45.0,1
4,1,146,46.0,1
4,1,146,47.0,3
4,1,146,49.0,1
4,1,146,50.0,3
4,1,146,51.0,2
4,1,146,52.0,1
4,1,147,33.0,1
4,1,147,35.0,1
4,1,147,36.0,1
4,1,147,37.0,2
4,1,147,39.0,1
4,1,147,40.0,2
4,1,147,41.0,1
4,1,147,42.0,2
4,1,147,43.0,1
4,1,147,45.0,1
4,1,147,46.0,2
4,1,147,47.0,1
4,1,147,48.0,1
4,1,147,50.0,2
4,1,147,51.0,3
4,1,147,54.0,1
4,1,147,55.0,1
4,1,147,57.0,1
4,1,148,38.0,1
4,1,148,40.0,1
4,1,148,41.0,2
4,1,148,42.0,3
4,1,148,43.0,2
4,1,148,44.0,2
4,1,148,45.0,3
4,1,148,46.0,2
4,1,148,47.0,1
4,1,148,48.0,2
4,1,148,49.0,2
4,1,148,50.0,1
4,1,148,51.0,1
4,1,148,54.0,1
4,1,148,57.0,1
4,1,149,36.0,1
4,1,149,37.0,1
4,1,149,39.0,3
4,1,149,41.0,2
4,1,149,42.0,1
4,1,149,43.0,1
4,1,149,44.0,1
4,1,149,45.0,2
4,1,149,46.0,3
4,1,149,47.0,2
4,1,149,48.0,3
4,1,149,49.0,1
4,1,149,51.0,1
4,1,149,52.0,1
4,1,149,53.0,1
4,1,149,56.0,1
4,2,0,14.0,1
4,2,0,15.0,2
4,2,0,17.0,2
4,2,0,18.0,2
4,2,0,19.0,3
4,2,0,20.0,1
4,2,0,21.0,1
4,2,0,24.0,2
4,2,0,27.0,1
4,2,0,30.0,2
4,2,0,32.0,2
4,2,0,33.0,1
4,2,0,35.0,2
4,2,0,36.0,1
4,2,0,39.0,1
4,2,0,55.0,1
4,2,1,18.0,1
4,2,1,19.0,1
4,2,1,22.0,1
4,2,1,23.0,2
4,2,1,24.0,1
4,2,1,25.0,1
4,2,1,26.0,2
4,2,1,27.0,2
4,2,1,28.0,1
4,2,1,29.0,4
4,2,1,32.0,1
4,2,1,33.0,2
4,2,1,34.0,1
4,2,1,37.0,2
4,2,1,38.0,1
4,2,1,40.0,1
4,2,1,47.0,1
4,2,2,12.0,1
4,2,2,20.0,1
4,2,2,23.0,2
4,2,2,24.0,1
4,2,2,25.0,1
4,2,2,26.0,4
4,2,2,27.0,1
4,2,2,28.0,1
4,2,2,29.0,1
4,2,2,30.0,1
4,2,2,32.0,3
4,2,2,34.0,2
4,2,2,35.0,1
4,2,2,36.0,2
4,2,2,37.0,1
4,2,2,38.0,1
4,2,2,44.0,1
4,2,3,17.0,1
4,2,3,18.0,1
4,2,3,19.0,2
4,2,3,24.0,1
4,2,3,26.0,2
4,2,3,27.0,3
4,2,3,28.0,2
4,2,3,29.0,2
4,2,3,30.0,3
4,2,3,33.0,1
4,2,3,35.0,2
4,2,3,37.0,1
4,2,3,39.0,1
4,2,3,40.0,1
4,2,3,43.0,1
4,2,3,44.0,1
4,2,4,15.0,1
4,2,4,22.0,2
4,2,4,23.0,1
4,2,4,26.0,1
4,2,4,27.0,2
4,2,4,29.0,2
4,2,4,30.0,2
4,2,4,34.0,3
4,2,4,35.0,2
4,2,4,37.0,3
4,2,4,38.0,1
4,2,4,39.0,2
4,2,4,42.0,1
4,2,4,45.0,1
4,2,4,46.0,1
4,2,5,21.0,2
4,2,5,22.0,1
4,2,5,23.0,1
4,2,5,24.0,1
4,2,5,25.0,1
4,2,5,26.0,1
4,2,5,27.0,3
4,2,5,28.0,3
4,2,5,29.0,1
4,2,5,30.0,1
4,2,5,32.0,2
4,2,5,33.0,1
4,2,5,34.0,1
4,2,5,35.0,2
4,2,5,36.0,3
4,2,5,43.0,1
4,2,6,18.0,1
4,2,6,22.0,1
4,2,6,26.0,2
4,2,6,27.0,1
4,2,6,28.0,2
4,2,6,29.0,1
4,2,6,30.0,1
4,2,6,31.0,2
4,2,6,32.0,2
4,2,6,33.0,1
4,2,6,34.0,3
4,2,6,37.0,2
4,2,6,38.0,1
4,2,6,40.0,3
4,2,6,43.0,1
4,2,6,48.0,1
4,2,7,24.0,1
4,2,7,25.0,3
4,2,7,26.0,1
4,2,7,27.0,1
4,2,7,28.0,1
4,2,7,30.0,1
4,2,7,31.0,4
4,2,7,32.0,3
4,2,7,33.0,2
4,2,7,35.0,2
4,2,7,37.0,1
4,2,7,39.0,1
4,2,7,40.0,2
4,2,7,42.0,1
4,2,7,46.0,1
4,2,8,18.0,1
4,2,8,20.0,1
4,2,8,26.0,1
4,2,8,27.0,2
4,2,8,28.0,1
4,2,8,29.0,5
4,2,8,31.0,1
4,2,8,32.0,2
4,2,8,33.0,1
4,2,8,34.0,1
4,2,8,36.0,5
4,2,8,37.0,1
4,2,8,39.0,1
4,2,8,42.0,1
4,2,8,45.0,1
4,2,9,24.0,1
4,2,9,26.0,1
4,2,9,27.0,1
4,2,9,29.0,2
4,2,9,30.0,1
4,2,9,31.0,2
4,2,9,32.0,3
4,2,9,33.0,1
4,2,9,35.0,2
4,2,9,36.0,1
4,2,9,37.0,1
4,2,9,38.0,1
4,2,9,39.0,3
4,2,9,40.0,1
4,2,9,41.0,1
4,2,9,45.0,1
4,2,9,46.0,1
4,2,9,47.0,1
4,2,10,19.0,1
4,2,10,21.0,1
4,2,10,23.0,2
4,2,10,24.0,2
4,2,10,28.0,1
4,2,10,29.0,1
4,2,10,30.0,1
4,2,10,31.0,2
4,2,10,33.0,2
4,2,10,35.0,1
4,2,10,37.0,1
4,2,10,38.0,2
4,2,10,39.0,1
4,2,10,40.0,3
4,2,10,41.0,1
4,2,10,42.0,1
4,2,10,43.0,1
4,2,10,51.0,1
4,2,11,22.0,1
4,2,11,24.0,2
4,2,11,27.0,2
4,2,11,28.0,1
4,2,11,33.0,1
4,2,11,34.0,1
4,2,11,35.0,2
4,2,11,37.0,4
4,2,11,38.0,3
4,2,11,39.0,1
4,2,11,41.0,2
4,2,11,42.0,1
4,2,11,44.0,1
4,2,11,46.0,1
4,2,11,52.0,1
4,2,11,55.0,1
4,2,12,23.0,1
4,2,12,24.0,1
4,2,12,27.0,2
4,2,12,28.0,2
4,2,12,29.0,1
4,2,12,30.0,1
4,2,12,32.0,3
4,2,12,33.0,1
4,2,12,36.0,3
4,2,12,38.0,4
4,2,12,40.0,1
4,2,12,41.0,3
4,2,12,42.0,2
4,2,13,24.0,1
4,2,13,27.0,1
4,2,13,28.0,1
4,2,13,31.0,2
4,2,13,32.0,1
4,2,13,34.0,2
4,2,13,35.0,3
4,2,13,36.0,3
4,2,13,37.0,3
4,2,13,38.0,1
4,2,13,40.0,2
4,2,13,41.0,1
4,2,13,42.0,1
4,2,13,43.0,2
4,2,13,51.0,1
4,2,14,23.0,1
4,2,14,24.0,1
4,2,14,28.0,1
4,2,14,29.0,1
4,2,14,30.0,2
4,2,14,34.0,1
4,2,14,35.0,1
4,2,14,36.0,4
4,2,14,37.0,5
4,2,14,38.0,1
4,2,14,39.0,1
4,2,14,40.0,1
4,2,14,44.0,1
4,2,14,45.0,1
4,2,14,48.0,1
4,2,14,51.0,1
4,2,14,53.0,1
4,2,15,28.0,2
4,2,15,30.0,1
4,2,15,31.0,2
4,2,15,32.0,1
4,2,15,34.0,1
4,2,15,35.0,3
4,2,15,36.0,1
4,2,15,37.0,2
4,2,15,39.0,2
4,2,15,40.0,2
4,2,15,41.0,1
4,2,15,42.0,1
4,2,15,43.0,1
4,2,15,44.0,1
4,2,15,47.0,2
4,2,15,52.0,2
4,2,16,25.0,1
4,2,16,30.0,1
4,2,16,31.0,1
4,2,16,36.0,1
4,2,16,37.0,2
4,2,16,38.0,3
4,2,16,39.0,2
4,2,16,40.0,1
4,2,16,41.0,1
4,2,16,42.0,3
4,2,16,43.0,1
4,2,16,44.0,1
4,2,16,45.0,2
4,2,16,46.0,2
4,2,16,47.0,2
4,2,16,52.0,1
4,2,17,27.0,1
4,2,17,28.0,1
4,2,17,30.0,1
4,2,17,31.0,1
4,2,17,32.0,2
4,2,17,33.0,1
4,2,17,34.0,1
4,2,17,35.0,1
4,2,17,37.0,1
4,2,17,38.0,2
4,2,17,39.0,2
4,2,17,40.0,1
4,2,17,41.0,2
4,2,17,42.0,2
4,2,17,43.0,1
4,2,17,44.0,2
4,2,17,47.0,2
4,2,17,55.0,1
4,2,18,26.0,1
4,2,18,31.0,1
4,2,18,32.0,1
4,2,18,33.0,1
4,2,18,34.0,3
4,2,18,38.0,3
4,2,18,39.0,3
4,2,18,40.0,3
4,2,18,41.0,1
4,2,18,42.0,1
4,2,18,43.0,3
4,2,18,44.0,2
4,2,18,47.0,2
4,2,19,28.0,2
4,2,19,29.0,1
4,2,19,30.0,2
4,2,19,31.0,2
4,2,19,32.0,1
4,2,19,33.0,2
4,2,19,34.0,1
4,2,19,35.0,1
4,2,19,37.0,2
4,2,19,38.0,1
4,2,19,41.0,1
4,2,19,42.0,1
4,2,19,43.0,2
4,2,19,44.0,1
4,2,19,45.0,1
4,2,19,46.0,1
4,2,19,47.0,2
4,2,19,61.0,1
4,2,20,28.0,1
4,2,20,29.0,1
4,2,20,32.0,5
4,2,20,33.0,1
4,2,20,35.0,1
4,2,20,36.0,2
4,2,20,37.0,2
4,2,20,38.0,1
4,2,20,39.0,2
4,2,20,40.0,2
4,2,20,42.0,1
4,2,20,43.0,3
4,2,20,44.0,1
4,2,20,53.0,2
4,2,21,25.0,1
4,2,21,26.0,1
4,2,21,27.0,1
4,2,21,32.0,1
4,2,21,34.0,2
4,2,21,36.0,2
4,2,21,37.0,1
4,2,21,38.0,2
4,2,21,40.0,2
4,2,21,41.0,2
4,2,21,42.0,2
4,2,21,43.0,1
4,2,21,44.0,2
4,2,21,46.0,1
4,2,21,47.0,2
4,2,21,49.0,2
4,2,22,28.0,1
4,2,22,29.0,1
4,2,22,31.0,1
4,2,22,32.0,2
4,2,22,34.0,2
4,2,22,35.0,2
4,2,22,36.0,1
4,2,22,37.0,2
4,2,22,38.0,1
4,2,22,41.0,3
4,2,22,42.0,1
4,2,22,43.0,1
4,2,22,44.0,1
4,2,22,45.0,1
4,2,22,46.0,2
4,2,22,47.0,1
4,2,22,50.0,1
4,2,22,52.0,1
4,2,23,25.0,1
4,2,23,26.0,1
4,2,23,31.0,1
4,2,23,32.0,1
4,2,23,35.0,2
4,2,23,37.0,1
4,2,23,38.0,1
4,2,23,39.0,2
4,2,23,40.0,2
4,2,23,41.0,3
4,2,23,42.0,1
4,2,23,43.0,4
4,2,23,44.0,1
4,2,23,46.0,1
4,2,23,50.0,1
4,2,23,52.0,1
4,2,23,55.0,1
4,2,24,29.0,2
4,2,24,30.0,1
4,2,24,34.0,1
4,2,24,36.0,1
4,2,24,37.0,3
4,2,24,38.0,3
4,2,24,40.0,3
4,2,24,41.0,1
4,2,24,42.0,3
4,2,24,45.0,2
4,2,24,46.0,1
4,2,24,47.0,3
4,2,24,48.0,1
4,2,25,28.0,1
4,2,25,32.0,1
4,2,25,33.0,2
4,2,25,34.0,2
4,2,25,35.0,1
4,2,25,36.0,2
4,2,25,38.0,1
4,2,25,39.0,2
4,2,25,40.0,2
4,2,25,41.0,1
4,2,25,42.0,1
4,2,25,43.0,2
